datetime,shipid,lon,lat,heading,course,speed,shiptype,destination
2020-02-29T22:39:29Z,b7411b85-c043-4f65-8cf8-a1ea4d40872e,23.684085,37.932265,,,0,37,
2020-03-01T17:40:49Z,cf373304-9962-40e5-9872-f76cec9ff501,23.550888333333333,37.95294666666667,,,0,40,SALAMINA
2020-03-01T15:54:17Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.554866666666666,37.926966666666665,195,8.3,0,80,PERIOXI
2020-03-01T12:16:59Z,64534cdf-15d9-4b16-99f2-b9d8de5afb6e,23.65035,37.931731666666664,329,201,0.2,37,TREZONIA
2020-03-01T18:07:09Z,0ca387b7-27dd-483f-bc81-cd1577a251c3,23.58306333333333,37.952855,93,267.2,0,80,PERAMA
2020-03-01T20:53:05Z,a25793b6-45c2-4b9f-8886-8223f54da7a1,23.59902,37.95243666666667,,,0,52,KERATSINI  
2020-03-01T18:28:59Z,c4ca9fca-aaf1-4b66-94ff-faf8e5283e84,23.59301,37.892451666666666,187,190,12.9,71,GRPIR>TRGEB
2020-03-01T09:43:03Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682695000000002,37.93090333333334,212,16.9,0,60,ARG/KOS
2020-03-01T16:41:22Z,25f91859-505b-4772-9e30-e4e46a042b89,23.67969833333333,37.933715,,255,0,37,
2020-03-01T17:36:15Z,8c0825be-2cab-40c7-8f7a-09a44c32a9f3,23.641565,37.94450666666667,,27.9,0.6,60,ARGOSARONIKOS
2020-02-29T23:52:40Z,fb3b899a-5a70-4542-8527-682dffa485c9,23.670189999999998,37.940735000000004,,,0.9,37,
2020-03-01T18:25:58Z,0ca387b7-27dd-483f-bc81-cd1577a251c3,23.583093333333334,37.952875,94,267.2,0,80,PERAMA
2020-02-29T22:29:48Z,cf373304-9962-40e5-9872-f76cec9ff501,23.550900000000002,37.95300333333333,,,0,40,SALAMINA
2020-03-01T07:59:44Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.68176833333333,37.932919999999996,249,117,0.1,37,FLOISVOS
2020-03-01T13:24:41Z,8468e143-0d99-43f2-823c-2671d9955d41,23.530391666666667,37.96560833333333,,0,0,60,PERAMA PALOYKIA
2020-03-01T18:36:52Z,15189c25-f797-4451-98f1-f0a894965073,23.601533333333336,37.95003333333333,354,,0,1,M PIRAES      
2020-03-01T02:15:45Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681503333333335,37.92964166666666,32,,,37,
2020-03-01T20:19:30Z,2861d638-035e-4ff5-ad81-840c0a9691c0,23.55625,37.96366666666667,,,0,71,SALAMINA
2020-03-01T13:04:36Z,c95556fb-dd75-4b6a-9e47-0f9bd7cfb71c,23.555658333333334,37.95981,,0,0,60,GR PIRAEUS
2020-03-01T12:15:55Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681433333333334,37.929566666666666,32,316,0,37,
2020-03-01T17:56:20Z,64534cdf-15d9-4b16-99f2-b9d8de5afb6e,23.650373333333334,37.93174,329,203,0.1,37,TREZONIA
2020-03-01T13:02:45Z,03b0e209-d007-45f3-afc9-178ed35160b8,23.564278333333334,37.96130166666667,7,181.8,0.1,99,PERAMA
2020-03-01T04:52:52Z,161189c5-1ebb-4d7c-b812-575b6944ef4a,23.5779,37.959183333333335,,258.7,0.1,52,PIRAEUS
2020-03-01T20:28:37Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.555416666666666,37.92601666666667,288,20.2,0.1,80,PERIOXI
2020-03-01T07:42:33Z,df0fd6f7-2a46-4ff3-a2b3-278b5019f298,23.668638333333334,37.93980166666667,,,0,36,
2020-03-01T01:44:17Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.555383333333335,37.925533333333334,309,10.8,0,80,PERIOXI
2020-03-01T00:05:19Z,5088b84d-d813-4bb6-bfbb-96edb5a4f775,23.595966666666666,37.952283333333334,346,138,0,74,GRPIR
2020-03-01T19:40:40Z,7f5c8994-30f4-4c69-8f54-4ae65a004ca9,23.60198666666667,37.94074833333333,,86.6,1.6,52,PIRAEUS
2020-03-01T04:54:42Z,6c9c58fc-a582-485d-9583-a46365e8bda7,23.54733333333333,37.866499999999995,,,0,80,KERATSINI      
2020-03-01T13:44:17Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.569453333333335,37.95590833333333,300,62,0,80,PIRAEUS
2020-03-01T13:15:03Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.68012333333333,37.93163666666667,,247.7,0,37,MYKONOS
2020-03-01T04:36:43Z,df0fd6f7-2a46-4ff3-a2b3-278b5019f298,23.66862666666667,37.939766666666664,,,0.1,36,
2020-03-01T21:11:44Z,6c9c58fc-a582-485d-9583-a46365e8bda7,23.611,37.958333333333336,,,0,80,KERATSINI      
2020-03-01T18:44:21Z,b32dfbd3-6feb-4620-8aab-fa84e7a1806c,23.548295,37.951233333333334,,0,0,52,KAFIREAS.CABLE GUARD
2020-02-29T22:35:06Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.555281666666666,37.92545333333333,323,72.6,0.1,80,PERIOXI
2020-03-01T10:43:15Z,94751f6e-79e7-48a2-a9a5-e5b609f617c8,23.506625,38.03644666666666,179,170,0,52,ELEFSIS
2020-03-01T21:48:01Z,c671bcf6-2fa2-4e2f-b536-1995122de063,23.641466666666666,37.9479,179,110,0,60,SYR TIN MYK
2020-03-01T17:31:04Z,86dbf2ec-a3df-462a-9343-7e78adbd43da,23.604384999999997,37.94999166666666,,0,0,62,PIRAEUS
2020-03-01T20:54:46Z,18ee54dc-c4e0-4c52-ba37-9cb4b70cbf7f,23.682441666666666,37.931913333333334,,0,0,37,FLISVOS
2020-03-01T21:32:24Z,6c9c58fc-a582-485d-9583-a46365e8bda7,23.611,37.958333333333336,,,0,80,KERATSINI      
2020-03-01T07:06:38Z,e979ac5d-365b-4fa9-84e2-b6753ebc3089,23.58420166666667,38.019906666666664,27,52,0,52,PIRAEUS
2020-03-01T00:27:07Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.568788333333334,37.954715,193,319,0,80,PIRAEUS
2020-03-01T20:39:57Z,0b0d795d-f3d2-499d-b734-d4310e3a4c22,23.683,37.931000000000004,211,189,0.1,37,FLISVOS
2020-03-01T13:37:52Z,15189c25-f797-4451-98f1-f0a894965073,23.601516666666665,37.95003333333333,354,,0,1,M PIRAES      
2020-03-01T13:25:38Z,c95556fb-dd75-4b6a-9e47-0f9bd7cfb71c,23.555658333333334,37.9598,,0,0,60,GR PIRAEUS
2020-03-01T04:23:28Z,bd0c62e2-3510-4abc-bfd2-b01b3dda2057,23.599425,37.94913333333333,,0,0,52,PIRAEUS
2020-03-01T13:54:34Z,86dbf2ec-a3df-462a-9343-7e78adbd43da,23.604403333333334,37.94996833333333,,0,0,62,PIRAEUS
2020-02-29T22:44:31Z,6fa18f45-da38-4156-82d1-33489bdbc0a1,23.548283333333334,37.8971,355,244,0,79,PIRAEUS_GREECE
2020-03-01T13:16:49Z,9c6364f5-73bf-4374-9d6a-a1b324c379e6,23.636883333333333,37.945816666666666,177,266.5,0,60,GRHER
2020-03-01T21:23:44Z,18ee54dc-c4e0-4c52-ba37-9cb4b70cbf7f,23.682403333333333,37.931891666666665,,0,0,37,FLISVOS
2020-03-01T04:31:35Z,fb3b899a-5a70-4542-8527-682dffa485c9,23.670180000000002,37.940705,,,0.7,37,
2020-03-01T02:07:04Z,4f5dd803-18fa-4a14-b0b3-5d80657fab6b,23.667953333333333,37.93801,296,20.9,0,37,PIRAEUS
2020-03-01T03:18:54Z,1b47b82f-cebf-4ea8-91a9-f890ecf30f1c,23.60545,37.95633333333333,,256,0,52,PIREUS 
2020-03-01T14:00:42Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.66884333333333,37.939,,303.9,0,37,PIRAEUS
2020-03-01T04:44:49Z,b7411b85-c043-4f65-8cf8-a1ea4d40872e,23.684101666666667,37.932265,,,0,37,
2020-03-01T21:53:13Z,df0fd6f7-2a46-4ff3-a2b3-278b5019f298,23.668636666666664,37.93976833333333,,,0,36,
2020-02-29T22:27:01Z,3265e660-9a97-4c65-8297-8ed85b75edd1,23.680466666666668,37.93145166666667,,146.3,0,37,FLISVOS
2020-03-01T04:22:01Z,2065b08a-e420-4e8a-9f8d-ef1f621a597e,23.64028,37.946958333333335,263,263,0,69,PIR-PAR-NAX-IO-THI
2020-03-01T00:37:19Z,0ca387b7-27dd-483f-bc81-cd1577a251c3,23.583076666666667,37.95291833333333,94,267.2,0,80,PERAMA
2020-03-01T02:31:05Z,b32dfbd3-6feb-4620-8aab-fa84e7a1806c,23.548273333333334,37.951195,,0,0,52,KAFIREAS.CABLE GUARD
2020-03-01T09:21:47Z,5f53da7a-db86-4761-a516-c10934b30399,23.559851666666667,37.961465,196,303.8,0,70,PIRAEUS
2020-03-01T12:40:04Z,a25793b6-45c2-4b9f-8886-8223f54da7a1,23.608831666666667,37.955355000000004,,,0.3,52,KERATSINI  
2020-03-01T12:52:18Z,498ee5e9-c8d1-4311-be95-c835a01b286d,23.571781666666666,37.96185666666667,,32.1,0,70,PERAMA
2020-03-01T18:39:50Z,947225f9-53b7-490a-a20c-ebaae7f0e379,23.681859999999997,37.93277833333333,,26.8,0,37,
2020-03-01T01:08:50Z,5b2f778f-8d36-40c8-a397-aa811dcba824,23.624441666666666,37.94103500000001,151,49.6,0,1,M-R-S-T-N-K-K-L-P
2020-03-01T15:52:24Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682698333333335,37.93092,212,16.9,0,60,ARG/KOS
2020-02-29T22:41:48Z,0b0d795d-f3d2-499d-b734-d4310e3a4c22,23.683,37.931000000000004,211,169,0.1,37,FLISVOS
2020-03-01T07:00:02Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.668855,37.93902333333333,,236.9,0,37,PIRAEUS
2020-03-01T04:21:04Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682711666666666,37.930933333333336,212,16.9,0,60,ARG/KOS
2020-03-01T00:41:48Z,218271e7-0682-400e-8e88-730c5e881916,23.62237,37.9347,252,283.4,0,52,PIRAEUS
2020-03-01T09:57:40Z,5304e459-384c-47b9-b3e9-be1703964724,23.52588666666667,37.851035,201,306.9,0.3,70,PIRAEUS
2020-02-29T23:37:34Z,6ab31745-f8a1-44d7-9e10-bd27c687ae5a,23.556101666666667,37.90663,337,179.7,0.1,70,GR PIR
2020-03-01T08:33:32Z,10807db4-2c77-4a7a-a418-0af8f0d672d8,23.58171666666667,37.94305,18,23.4,2.1,70,GRPIR
2020-03-01T18:03:55Z,18ee54dc-c4e0-4c52-ba37-9cb4b70cbf7f,23.68241,37.931885,,0,0,37,FLISVOS
2020-03-01T12:51:49Z,498ee5e9-c8d1-4311-be95-c835a01b286d,23.571786666666664,37.96186333333333,,36.1,0,70,PERAMA
2020-03-01T08:57:01Z,5b2f778f-8d36-40c8-a397-aa811dcba824,23.624473333333334,37.94103333333333,151,219.9,0,1,P-A-K-K-N-T-S-R-M
2020-03-01T20:33:07Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.570275,37.955165,21,179,0.1,80,PIRAEUS
2020-03-01T02:05:27Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.568785,37.954996666666666,221,18,0.1,80,PIRAEUS
2020-03-01T13:44:35Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.681778333333334,37.932916666666664,249,222,0.1,37,FLOISVOS
2020-03-01T02:25:35Z,d4189290-a565-4f76-9a88-f7dc2174b186,23.602703333333334,37.94987833333333,,296.7,0,69,NEO MOLO DRAPETSONA
2020-03-01T05:35:50Z,fde3110a-d1bc-4f8f-b670-09fa5b1430d2,23.598216666666666,37.938583333333334,,120,4.2,52,PIRAEUS
2020-02-29T22:56:18Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.569956666666666,37.95531833333334,342,315,0.2,80,PIRAEUS
2020-03-01T18:57:23Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680116666666667,37.931635,,252.9,0,37,MYKONOS
2020-03-01T04:57:36Z,72aeeab9-4fad-49ac-8c2c-b72afac782df,23.604716666666665,37.96038333333333,44,346,0.1,70,IT LIV
2020-03-01T19:36:42Z,7f5c8994-30f4-4c69-8f54-4ae65a004ca9,23.59991,37.941628333333334,,157.7,1.5,52,PIRAEUS
2020-03-01T11:07:50Z,64534cdf-15d9-4b16-99f2-b9d8de5afb6e,23.65033833333333,37.931745,329,333,0.1,37,TREZONIA
2020-03-01T20:22:42Z,8b998a42-caba-4baa-81e2-2318f290906e,23.668628333333334,37.93884666666667,296,0.1,0,37,AEGEAN SEA
2020-03-01T12:15:44Z,218271e7-0682-400e-8e88-730c5e881916,23.622366666666668,37.93469833333334,251,160.7,0.6,52,PIRAEUS
2020-03-01T06:22:25Z,2e107f6c-ffa5-4142-8b47-27d184b0e2cd,23.553386666666665,37.87797,347,275.8,0.6,70,PIRAEUS
2020-03-01T13:32:29Z,9be0fbc8-0428-4948-b7d4-cbb09dc5a960,23.610655,37.92794166666667,,217.6,13,60,PIREAS
2020-03-01T05:06:59Z,c2ace080-8025-4b40-9c29-c16d72b1b766,23.682233333333333,37.93281666666667,,,0,0,
2020-03-01T01:50:47Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.555416666666666,37.92558333333333,303,2.8,0,80,PERIOXI
2020-02-29T22:17:34Z,2065b08a-e420-4e8a-9f8d-ef1f621a597e,23.64966666666667,37.866703333333334,336,334.1,24.9,69,THI-NAXO-PARO-PIR
2020-03-01T11:07:23Z,076431cc-5ae5-4a0f-a46c-726b56443ca5,23.68380833333333,37.92876833333333,23,248.2,0,37,PROVA
2020-03-01T06:07:29Z,9c6364f5-73bf-4374-9d6a-a1b324c379e6,23.63685,37.9458,177,86.5,0,60,GRHER
2020-03-01T14:32:56Z,94751f6e-79e7-48a2-a9a5-e5b609f617c8,23.506635000000003,38.03640166666666,179,170,0,52,ELEFSIS
2020-03-01T16:55:52Z,4948e231-d715-4904-b88b-c7d59e19e3c6,23.57006,37.95399666666666,,103.4,9.4,52,PIRAEUS
2020-03-01T05:26:16Z,ab620580-b1ec-4301-887b-ed35c05b9218,23.52578,37.845778333333335,,227,14.4,60,PIRAEUS SARONIKOS
2020-03-01T08:17:26Z,ab620580-b1ec-4301-887b-ed35c05b9218,23.60165,37.92141166666667,,218,14.3,60,PIRAEUS SARONIKOS
2020-03-01T12:58:49Z,64534cdf-15d9-4b16-99f2-b9d8de5afb6e,23.650355,37.93170666666666,329,13,0,37,TREZONIA
2020-02-29T23:16:28Z,2065b08a-e420-4e8a-9f8d-ef1f621a597e,23.64028,37.94694333333334,263,263,0,69,THI-NAXO-PARO-PIR
2020-03-01T00:43:23Z,a295a927-6562-4188-885b-31f86cda126d,23.683885,37.92865333333334,,219.7,0,90,AEGEAN SEA
2020-03-01T15:47:15Z,1a04d028-1086-4ed0-ba96-834f85cc8f63,23.529626666666665,37.96516666666666,,,0,60,PALOUKIA >< PERAMA
2020-03-01T15:21:05Z,1fe00389-be92-4281-bc0e-7d8e2fb7fe06,23.603920000000002,37.956291666666665,,95.5,0,0,PIREUS
2020-03-01T04:15:54Z,a295a927-6562-4188-885b-31f86cda126d,23.683901666666667,37.928621666666665,,219.7,0,90,AEGEAN SEA
2020-03-01T07:33:43Z,952f6eb8-dbab-4ce2-93e6-41ba414fad7f,23.606583333333333,37.95965,,227,0,81,KERATSINI
2020-03-01T17:39:21Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.66884333333333,37.93902333333333,,239.8,0,37,PIRAEUS
2020-03-01T17:27:20Z,8c0825be-2cab-40c7-8f7a-09a44c32a9f3,23.62080166666667,37.937443333333334,,63.9,11.8,60,ARGOSARONIKOS
2020-03-01T05:22:27Z,94751f6e-79e7-48a2-a9a5-e5b609f617c8,23.506633333333333,38.036404999999995,181,327,0,52,ELEFSIS
2020-03-01T00:17:07Z,6cf361f0-c551-4c8a-8922-3d11b7ae4b95,23.574216666666665,37.95955,,37,0,52,PERAMA
2020-03-01T01:21:47Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.56919333333333,37.954344999999996,151,312,0.1,80,PIRAEUS
2020-03-01T19:25:44Z,076431cc-5ae5-4a0f-a46c-726b56443ca5,23.683798333333336,37.92876833333333,23,248.2,0,37,PROVA
2020-03-01T18:27:03Z,fb3b899a-5a70-4542-8527-682dffa485c9,23.67016,37.940691666666666,,,0.3,0,
2020-03-01T19:59:44Z,a295a927-6562-4188-885b-31f86cda126d,23.68387166666667,37.92863,,219.7,0,90,AEGEAN SEA
2020-03-01T10:10:21Z,420bed91-8df8-4af8-9754-3df1d1c105b0,23.605183333333333,37.861533333333334,268,273,6.7,74,GRPIR
2020-03-01T04:54:32Z,2065b08a-e420-4e8a-9f8d-ef1f621a597e,23.630078333333334,37.838343333333334,178,176.7,23.6,69,PIR-PAR-NAX-IO-THI
2020-03-01T04:35:44Z,a295a927-6562-4188-885b-31f86cda126d,23.683870000000002,37.92865833333334,,219.7,0,90,AEGEAN SEA
2020-03-01T09:31:33Z,6355d97e-0c5e-4ff0-95d7-02c7061677c5,23.566593333333334,37.960968333333334,185,317.3,0,37,PERAMA
2020-03-01T03:32:25Z,6067bba7-b0d1-49af-a9e3-6a4010ce68fb,23.544766666666664,37.959759999999996,,75.5,6.4,60,PAL-PER-PAL
2020-03-01T02:33:19Z,8fa97e1e-b718-4732-89a4-2c3355ac573e,23.684984999999998,37.930584999999994,,290.6,0,36,
2020-03-01T00:15:43Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680139999999998,37.93165333333333,,244.3,0,37,MYKONOS
2020-03-01T03:31:02Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680136666666666,37.931645,,336.3,0,37,MYKONOS
2020-02-29T22:39:57Z,0b0d795d-f3d2-499d-b734-d4310e3a4c22,23.683,37.931000000000004,211,129,0.1,37,FLISVOS
2020-03-01T16:35:33Z,df0fd6f7-2a46-4ff3-a2b3-278b5019f298,23.668645,37.93976166666666,,,0.1,36,
2020-03-01T07:52:40Z,6983a7a2-3b7e-4050-aa18-9e4822378f3a,23.682466666666667,37.92928333333334,26,123.6,0,37,FLISVOS
2020-03-01T13:50:30Z,bc811245-96e5-4e09-8352-99ad2c6bcee6,23.64043333333333,37.946866666666665,260,142,0,60,SR PR NX HR SC KU KT
2020-03-01T03:28:32Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680130000000002,37.93163666666667,,345.3,0,37,MYKONOS
2020-03-01T14:43:29Z,b7411b85-c043-4f65-8cf8-a1ea4d40872e,23.684086666666666,37.93225833333334,,,0,37,
2020-03-01T19:02:50Z,8fa85356-3117-4f46-bff0-0350ba3addc4,23.648176666666664,37.93302333333334,,250.8,0,37,ZEA
2020-03-01T18:09:58Z,0ca387b7-27dd-483f-bc81-cd1577a251c3,23.583090000000002,37.952925,93,267.2,0,80,PERAMA
2020-03-01T11:59:42Z,ada3303a-8831-40cd-90de-7aa0bba18146,23.55634,37.95771166666667,,251.9,0.3,99,PIRAEUS 
2020-03-01T08:23:46Z,d4189290-a565-4f76-9a88-f7dc2174b186,23.60266,37.949865,,204.3,0,69,NEO MOLO DRAPETSONA
2020-03-01T18:24:20Z,b7411b85-c043-4f65-8cf8-a1ea4d40872e,23.68406666666667,37.932255000000005,,,0,37,
2020-03-01T04:42:18Z,e979ac5d-365b-4fa9-84e2-b6753ebc3089,23.605811666666668,37.95420333333333,113,281,0,52,PIRAEUS
2020-03-01T10:20:13Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682708333333334,37.930905,212,16.9,0,60,ARG/KOS
2020-03-01T21:13:01Z,64534cdf-15d9-4b16-99f2-b9d8de5afb6e,23.650363333333335,37.931733333333334,329,263,0.1,37,TREZONIA
2020-03-01T04:39:34Z,18ee54dc-c4e0-4c52-ba37-9cb4b70cbf7f,23.682401666666667,37.931911666666664,,0,0,37,FLISVOS
2020-03-01T08:10:35Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.681769999999997,37.932921666666665,249,26,0,37,FLOISVOS
2020-03-01T10:23:05Z,8e1f8a76-edde-4b96-92f6-95def88d4d93,23.64007666666667,37.838820000000005,284,286.2,11.3,,
2020-03-01T12:51:27Z,76a65cfe-d39e-4683-b6ac-07803c1a97cb,23.631548333333335,37.94135000000001,249,0.1,0,60,-PIRAEUS
2020-03-01T18:27:05Z,18ee54dc-c4e0-4c52-ba37-9cb4b70cbf7f,23.682405000000003,37.93186333333333,,0,0,37,FLISVOS
2020-03-01T12:51:21Z,bc811245-96e5-4e09-8352-99ad2c6bcee6,23.640483333333336,37.94681666666667,259,142,0,60,SR PR NX HR SC KU KT
2020-03-01T17:14:22Z,8b998a42-caba-4baa-81e2-2318f290906e,23.668608333333335,37.93886333333333,296,0.1,0,37,AEGEAN SEA
2020-02-29T22:32:13Z,6c9c58fc-a582-485d-9583-a46365e8bda7,23.54733333333333,37.866499999999995,,106,0.1,80,KERATSINI      
2020-03-01T02:35:28Z,218271e7-0682-400e-8e88-730c5e881916,23.622368333333334,37.93470166666667,250,272.7,0,52,PIRAEUS
2020-03-01T12:40:34Z,a61c8579-59ba-4a7c-96c8-f69213fd7708,23.576616666666666,37.96001666666667,,258.9,0,81,BUNKERING PIRAEUS AR
2020-03-01T21:05:03Z,1fe00389-be92-4281-bc0e-7d8e2fb7fe06,23.60391333333333,37.95627666666667,,95.5,0,0,PIREUS
2020-03-01T21:36:31Z,8b998a42-caba-4baa-81e2-2318f290906e,23.668625000000002,37.93884,297,0.1,0,37,AEGEAN SEA
2020-03-01T07:03:28Z,bd0c62e2-3510-4abc-bfd2-b01b3dda2057,23.59943333333333,37.94913666666666,,0,0,52,PIRAEUS
2020-03-01T21:22:16Z,c5ce5a06-ed76-48a8-ace5-732979b66625,23.50858,38.036155,277,350,0,52,ELEFSINA
2020-03-01T12:46:22Z,218271e7-0682-400e-8e88-730c5e881916,23.622363333333332,37.9347,251,261.6,0,52,PIRAEUS
2020-03-01T04:51:02Z,2065b08a-e420-4e8a-9f8d-ef1f621a597e,23.628476666666664,37.86132,178,177.5,23.7,69,PIR-PAR-NAX-IO-THI
2020-03-01T08:27:24Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681535,37.929605,32,,,37,
2020-03-01T18:27:03Z,86dbf2ec-a3df-462a-9343-7e78adbd43da,23.604401666666668,37.949978333333334,,0,0,62,PIRAEUS
2020-03-01T13:55:13Z,218271e7-0682-400e-8e88-730c5e881916,23.622373333333332,37.934688333333334,252,278.7,0,52,PIRAEUS
2020-03-01T05:29:54Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.68271,37.93094166666666,212,16.9,0,60,ARG/KOS
2020-03-01T14:41:29Z,64534cdf-15d9-4b16-99f2-b9d8de5afb6e,23.650351666666666,37.931720000000006,329,148,0.1,37,TREZONIA
2020-03-01T01:24:54Z,90347147-77ff-4400-bf97-0b5c32302dda,23.641233333333332,37.944635,,337,0,60,PIRAIA-AIGINA-PIRAIA
2020-03-01T11:29:17Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.55435,37.926966666666665,149,127.4,0,80,PERIOXI
2020-03-01T12:20:24Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682705,37.93091666666667,212,16.9,0,60,ARG/KOS
2020-03-01T15:08:52Z,c3d4253f-a28b-4199-9ac2-bf48d0922df5,23.683096666666664,37.92899666666666,29,351.8,0,37,AEGEAN SEA
2020-03-01T09:47:44Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682698333333335,37.930901666666664,211,16.9,0,60,ARG/KOS
2020-03-01T07:37:31Z,e304b05f-1f6b-4a88-86f1-2ff8fd7fbcbb,23.5489,37.85816666666666,,36.5,33,40,ARGOSARONIKOS
2020-03-01T00:15:12Z,8b998a42-caba-4baa-81e2-2318f290906e,23.668636666666664,37.93884666666667,296,0.1,0,37,AEGEAN SEA
2020-03-01T17:14:28Z,dce44b8c-6c82-418a-8974-8b5df3393651,23.647813333333332,37.93291333333333,,282.7,0,37,PATRAS
2020-03-01T15:20:30Z,b7411b85-c043-4f65-8cf8-a1ea4d40872e,23.684064999999997,37.932291666666664,,,0,37,
2020-03-01T15:22:01Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.668848333333337,37.93902333333333,,293.4,0,37,PIRAEUS
2020-03-01T20:33:41Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.66884333333333,37.939006666666664,,224.7,0,37,PIRAEUS
2020-02-29T22:22:18Z,cf373304-9962-40e5-9872-f76cec9ff501,23.550895,37.952980000000004,,,0.1,40,SALAMINA
2020-03-01T09:08:54Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681516666666667,37.92978333333333,32,216,0,37,
2020-03-01T16:14:32Z,15189c25-f797-4451-98f1-f0a894965073,23.60155,37.94998333333333,354,,0,1,M PIRAES      
2020-03-01T02:27:37Z,5a5be525-e281-4fd3-b4fc-8df0391e4be1,23.589638333333333,37.91907333333334,,0.1,0,80,ELEFSINA
2020-03-01T18:27:48Z,498ee5e9-c8d1-4311-be95-c835a01b286d,23.571765000000003,37.961846666666666,,30.9,0,70,PERAMA
2020-03-01T07:23:40Z,947225f9-53b7-490a-a20c-ebaae7f0e379,23.681873333333332,37.932831666666665,,262.5,0,37,
2020-03-01T07:53:38Z,7f729721-0666-4e2b-81d6-7670709252f3,23.647299999999998,37.93253333333334,142,186.7,0.1,37,
2020-03-01T01:31:19Z,b7411b85-c043-4f65-8cf8-a1ea4d40872e,23.684055,37.93227666666667,,,0,37,
2020-03-01T21:12:02Z,54ff427b-8d87-42f6-81cc-c480e4fa9f60,23.647296666666666,37.93692166666666,,,0,36,
2020-03-01T05:48:40Z,6fb1d697-b591-4980-b9a8-758f6a1d8b5f,23.649923333333334,37.93149666666667,327,,0,37,ZEA MARINA
2020-03-01T21:30:13Z,18a10fab-f282-4455-a3c6-15b2c405d581,23.612270000000002,37.95784833333333,,78.4,0.1,30,
2020-03-01T21:45:06Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.68177166666667,37.93291333333333,249,176,0,37,FLOISVOS
2020-03-01T05:49:52Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680141666666668,37.93165,,239.5,0,37,MYKONOS
2020-03-01T14:50:48Z,0ca387b7-27dd-483f-bc81-cd1577a251c3,23.583058333333334,37.952909999999996,93,267.2,0,80,PERAMA
2020-03-01T12:19:34Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682703333333333,37.93091666666667,212,16.9,0,60,ARG/KOS
2020-03-01T05:17:37Z,89bc8c00-30ac-46f0-a169-9828b59b27c1,23.585631666666664,37.95221,,233.5,1.1,52,PERAMA 
2020-03-01T06:59:38Z,0b0d795d-f3d2-499d-b734-d4310e3a4c22,23.683,37.931000000000004,211,89,0,37,FLISVOS
2020-03-01T19:39:48Z,0ca387b7-27dd-483f-bc81-cd1577a251c3,23.583108333333332,37.95291666666667,93,267.2,0,80,PERAMA
2020-03-01T21:49:34Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680141666666668,37.93165833333333,,228.4,0,37,MYKONOS
2020-03-01T03:51:21Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.572263333333336,37.954629999999995,65,194.9,0.1,89,PIRAEUS
2020-03-01T06:26:46Z,3a4c702c-a490-445f-97b0-6c6e8c27f7da,23.5906,37.948166666666665,283,285,9.9,83,GRASS
2020-03-01T15:45:20Z,452be9eb-d1aa-4cd7-8d85-78848e1c0b95,23.6761,37.93588333333333,,52,14.1,69,HY/PO/AIG/FLOISVO
